tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
NaN	5	1	10	1	3	tMatch	sigma	1	139
5.610425	5	2	1	1	3	tMatch	sigma	1	491
5.997899	5	2	2	1	3	tMatch	sigma	1	864
6.715127	5	2	3	1	3	tMatch	sigma	1	1574
6.710012	5	2	4	1	3	tMatch	sigma	1	3091
7.209082	5	2	5	1	3	tMatch	sigma	1	5801
8.251001	5	2	6	1	3	tMatch	sigma	1	7344
10.501382	5	2	7	1	3	tMatch	sigma	1	6292
13.788682	5	2	8	1	3	tMatch	sigma	1	4234
17.462839	5	2	9	1	3	tMatch	sigma	1	2574
21.108238	5	2	10	1	3	tMatch	sigma	1	1465
NaN	5	3	1	1	3	tMatch	sigma	1	140
9.473467	5	3	2	1	3	tMatch	sigma	1	301
10.530059	5	3	3	1	3	tMatch	sigma	1	584
10.915066	5	3	4	1	3	tMatch	sigma	1	1373
9.339668	5	3	5	1	3	tMatch	sigma	1	4423
10.356847	5	3	6	1	3	tMatch	sigma	1	8663
13.077642	5	3	7	1	3	tMatch	sigma	1	10978
17.441040	5	3	8	1	3	tMatch	sigma	1	9633
22.302256	5	3	9	1	3	tMatch	sigma	1	7525
27.607743	5	3	10	1	3	tMatch	sigma	1	5142
15.780620	5	4	1	1	3	tMatch	sigma	1	323
17.405953	5	4	2	1	3	tMatch	sigma	1	599
16.772599	5	4	3	1	3	tMatch	sigma	1	1111
16.709502	5	4	4	1	3	tMatch	sigma	1	2165
15.781862	5	4	5	1	3	tMatch	sigma	1	5544
16.990779	5	4	6	1	3	tMatch	sigma	1	11674
20.160276	5	4	7	1	3	tMatch	sigma	1	17562
25.257836	5	4	8	1	3	tMatch	sigma	1	19380
31.627812	5	4	9	1	3	tMatch	sigma	1	17795
38.466242	5	4	10	1	3	tMatch	sigma	1	14121
23.565208	5	5	1	1	3	tMatch	sigma	1	670
24.114252	5	5	2	1	3	tMatch	sigma	1	1221
25.136435	5	5	3	1	3	tMatch	sigma	1	2260
25.725019	5	5	4	1	3	tMatch	sigma	1	4624
25.604102	5	5	5	1	3	tMatch	sigma	1	10265
27.307524	5	5	6	1	3	tMatch	sigma	1	20345
31.245088	5	5	7	1	3	tMatch	sigma	1	33046
37.213286	5	5	8	1	3	tMatch	sigma	1	43845
44.946506	5	5	9	1	3	tMatch	sigma	1	45270
53.997178	5	5	10	1	3	tMatch	sigma	1	39884
32.367254	5	6	1	1	3	tMatch	sigma	1	1190
33.796012	5	6	2	1	3	tMatch	sigma	1	2385
35.263121	5	6	3	1	3	tMatch	sigma	1	5074
37.376405	5	6	4	1	3	tMatch	sigma	1	10958
39.268911	5	6	5	1	3	tMatch	sigma	1	23437
42.008318	5	6	6	1	3	tMatch	sigma	1	47451
47.111377	5	6	7	1	3	tMatch	sigma	1	82400
54.773210	5	6	8	1	3	tMatch	sigma	1	116473
65.162007	5	6	9	1	3	tMatch	sigma	1	130472
77.620929	5	6	10	1	3	tMatch	sigma	1	120577
45.940400	5	7	1	1	3	tMatch	sigma	1	1700
49.360054	5	7	2	1	3	tMatch	sigma	1	3930
51.883907	5	7	3	1	3	tMatch	sigma	1	8960
54.326399	5	7	4	1	3	tMatch	sigma	1	20241
57.083773	5	7	5	1	3	tMatch	sigma	1	44023
61.185241	5	7	6	1	3	tMatch	sigma	1	93223
68.352840	5	7	7	1	3	tMatch	sigma	1	172520
79.165970	5	7	8	1	3	tMatch	sigma	1	256412
93.535518	5	7	9	1	3	tMatch	sigma	1	300104
111.006380	5	7	10	1	3	tMatch	sigma	1	284132
68.561365	5	8	1	1	3	tMatch	sigma	1	2023
71.662338	5	8	2	1	3	tMatch	sigma	1	4839
76.782573	5	8	3	1	3	tMatch	sigma	1	10974
81.005819	5	8	4	1	3	tMatch	sigma	1	25112
84.530365	5	8	5	1	3	tMatch	sigma	1	56363
90.095426	5	8	6	1	3	tMatch	sigma	1	123885
100.374836	5	8	7	1	3	tMatch	sigma	1	236982
115.955481	5	8	8	1	3	tMatch	sigma	1	359528
136.423246	5	8	9	1	3	tMatch	sigma	1	428384
161.204370	5	8	10	1	3	tMatch	sigma	1	413651
105.284347	5	9	1	1	3	tMatch	sigma	1	1669
109.329565	5	9	2	1	3	tMatch	sigma	1	3971
114.791655	5	9	3	1	3	tMatch	sigma	1	9569
122.267456	5	9	4	1	3	tMatch	sigma	1	22148
126.622609	5	9	5	1	3	tMatch	sigma	1	52445
133.502999	5	9	6	1	3	tMatch	sigma	1	120261
148.252080	5	9	7	1	3	tMatch	sigma	1	234879
171.263965	5	9	8	1	3	tMatch	sigma	1	363444
200.970598	5	9	9	1	3	tMatch	sigma	1	439622
234.506967	5	9	10	1	3	tMatch	sigma	1	432053
157.451823	5	10	1	1	3	tMatch	sigma	1	995
172.038975	5	10	2	1	3	tMatch	sigma	1	2470
182.477239	5	10	3	1	3	tMatch	sigma	1	5951
189.343969	5	10	4	1	3	tMatch	sigma	1	13791
193.604637	5	10	5	1	3	tMatch	sigma	1	32522
202.157545	5	10	6	1	3	tMatch	sigma	1	74982
223.684123	5	10	7	1	3	tMatch	sigma	1	154945
257.492111	5	10	8	1	3	tMatch	sigma	1	249180
298.238860	5	10	9	1	3	tMatch	sigma	1	309076
341.022492	5	10	10	1	3	tMatch	sigma	1	315312
5.094180	6	1	1	1	3	tMatch	sigma	1	2007
5.731336	6	1	2	1	3	tMatch	sigma	1	2597
5.921439	6	1	3	1	3	tMatch	sigma	1	3108
6.308751	6	1	4	1	3	tMatch	sigma	1	4507
6.736762	6	1	5	1	3	tMatch	sigma	1	5680
8.051924	6	1	6	1	3	tMatch	sigma	1	5554
10.516486	6	1	7	1	3	tMatch	sigma	1	3429
13.916809	6	1	8	1	3	tMatch	sigma	1	1866
17.699183	6	1	9	1	3	tMatch	sigma	1	958
21.225863	6	1	10	1	3	tMatch	sigma	1	470
NaN	6	2	1	1	3	tMatch	sigma	1	98
9.177970	6	2	2	1	3	tMatch	sigma	1	200
9.704372	6	2	3	1	3	tMatch	sigma	1	429
8.782424	6	2	4	1	3	tMatch	sigma	1	1299
7.786315	6	2	5	1	3	tMatch	sigma	1	4750
9.142479	6	2	6	1	3	tMatch	sigma	1	8077
12.371820	6	2	7	1	3	tMatch	sigma	1	7909
17.296669	6	2	8	1	3	tMatch	sigma	1	5732
22.044358	6	2	9	1	3	tMatch	sigma	1	3886
27.381227	6	2	10	1	3	tMatch	sigma	1	2509
NaN	6	3	1	1	3	tMatch	sigma	1	194
15.565152	6	3	2	1	3	tMatch	sigma	1	369
15.879872	6	3	3	1	3	tMatch	sigma	1	612
14.918977	6	3	4	1	3	tMatch	sigma	1	1313
12.744937	6	3	5	1	3	tMatch	sigma	1	4687
14.115079	6	3	6	1	3	tMatch	sigma	1	9598
17.704641	6	3	7	1	3	tMatch	sigma	1	12498
23.769096	6	3	8	1	3	tMatch	sigma	1	11609
30.463816	6	3	9	1	3	tMatch	sigma	1	9494
37.739564	6	3	10	1	3	tMatch	sigma	1	6995
21.466983	6	4	1	1	3	tMatch	sigma	1	417
23.418753	6	4	2	1	3	tMatch	sigma	1	770
24.298342	6	4	3	1	3	tMatch	sigma	1	1365
23.187124	6	4	4	1	3	tMatch	sigma	1	2737
22.562063	6	4	5	1	3	tMatch	sigma	1	6998
23.527160	6	4	6	1	3	tMatch	sigma	1	14003
28.177375	6	4	7	1	3	tMatch	sigma	1	21729
34.805612	6	4	8	1	3	tMatch	sigma	1	24640
43.365581	6	4	9	1	3	tMatch	sigma	1	23213
52.909278	6	4	10	1	3	tMatch	sigma	1	18904
32.521099	6	5	1	1	3	tMatch	sigma	1	926
34.669077	6	5	2	1	3	tMatch	sigma	1	1645
35.442063	6	5	3	1	3	tMatch	sigma	1	2968
36.164169	6	5	4	1	3	tMatch	sigma	1	5791
36.168309	6	5	5	1	3	tMatch	sigma	1	12624
38.361249	6	5	6	1	3	tMatch	sigma	1	25593
43.977881	6	5	7	1	3	tMatch	sigma	1	41698
52.011091	6	5	8	1	3	tMatch	sigma	1	54347
62.852155	6	5	9	1	3	tMatch	sigma	1	57411
75.513498	6	5	10	1	3	tMatch	sigma	1	51043
47.343853	6	6	1	1	3	tMatch	sigma	1	1576
48.286665	6	6	2	1	3	tMatch	sigma	1	3139
50.487369	6	6	3	1	3	tMatch	sigma	1	6438
52.206540	6	6	4	1	3	tMatch	sigma	1	13369
54.840189	6	6	5	1	3	tMatch	sigma	1	28648
58.751111	6	6	6	1	3	tMatch	sigma	1	56780
66.270863	6	6	7	1	3	tMatch	sigma	1	98865
76.942943	6	6	8	1	3	tMatch	sigma	1	137850
91.893836	6	6	9	1	3	tMatch	sigma	1	155251
109.316388	6	6	10	1	3	tMatch	sigma	1	143293
66.356028	6	7	1	1	3	tMatch	sigma	1	2299
68.869942	6	7	2	1	3	tMatch	sigma	1	4991
73.150656	6	7	3	1	3	tMatch	sigma	1	10963
77.328759	6	7	4	1	3	tMatch	sigma	1	23715
80.405729	6	7	5	1	3	tMatch	sigma	1	52856
86.212383	6	7	6	1	3	tMatch	sigma	1	110483
96.337385	6	7	7	1	3	tMatch	sigma	1	202453
111.792993	6	7	8	1	3	tMatch	sigma	1	298140
132.354761	6	7	9	1	3	tMatch	sigma	1	346680
157.026758	6	7	10	1	3	tMatch	sigma	1	329018
97.547446	6	8	1	1	3	tMatch	sigma	1	2456
103.226885	6	8	2	1	3	tMatch	sigma	1	5848
108.640888	6	8	3	1	3	tMatch	sigma	1	12972
114.323987	6	8	4	1	3	tMatch	sigma	1	29083
119.338836	6	8	5	1	3	tMatch	sigma	1	65610
126.126963	6	8	6	1	3	tMatch	sigma	1	145722
140.964862	6	8	7	1	3	tMatch	sigma	1	277520
163.419180	6	8	8	1	3	tMatch	sigma	1	419621
192.680425	6	8	9	1	3	tMatch	sigma	1	498764
227.840091	6	8	10	1	3	tMatch	sigma	1	480804
146.140066	6	9	1	1	3	tMatch	sigma	1	1928
155.172578	6	9	2	1	3	tMatch	sigma	1	4682
163.653107	6	9	3	1	3	tMatch	sigma	1	10643
170.896046	6	9	4	1	3	tMatch	sigma	1	24756
176.543484	6	9	5	1	3	tMatch	sigma	1	58050
185.554357	6	9	6	1	3	tMatch	sigma	1	134844
206.535120	6	9	7	1	3	tMatch	sigma	1	266904
240.307552	6	9	8	1	3	tMatch	sigma	1	411610
281.844842	6	9	9	1	3	tMatch	sigma	1	496454
329.740312	6	9	10	1	3	tMatch	sigma	1	485743
228.326845	6	10	1	1	3	tMatch	sigma	1	1197
241.196602	6	10	2	1	3	tMatch	sigma	1	2762
254.477710	6	10	3	1	3	tMatch	sigma	1	6451
264.825775	6	10	4	1	3	tMatch	sigma	1	14242
269.085670	6	10	5	1	3	tMatch	sigma	1	33004
283.078103	6	10	6	1	3	tMatch	sigma	1	79011
310.998188	6	10	7	1	3	tMatch	sigma	1	165521
359.237492	6	10	8	1	3	tMatch	sigma	1	271368
416.744091	6	10	9	1	3	tMatch	sigma	1	336066
477.985181	6	10	10	1	3	tMatch	sigma	1	345641
8.253666	7	1	1	1	3	tMatch	sigma	1	679
8.698707	7	1	2	1	3	tMatch	sigma	1	922
9.195938	7	1	3	1	3	tMatch	sigma	1	1317
8.982727	7	1	4	1	3	tMatch	sigma	1	2691
8.749774	7	1	5	1	3	tMatch	sigma	1	5402
10.094149	7	1	6	1	3	tMatch	sigma	1	7702
12.979771	7	1	7	1	3	tMatch	sigma	1	7426
17.065963	7	1	8	1	3	tMatch	sigma	1	5581
21.511075	7	1	9	1	3	tMatch	sigma	1	3708
26.804149	7	1	10	1	3	tMatch	sigma	1	2210
NaN	7	2	1	1	3	tMatch	sigma	1	119
13.433413	7	2	2	1	3	tMatch	sigma	1	272
13.881696	7	2	3	1	3	tMatch	sigma	1	485
14.346106	7	2	4	1	3	tMatch	sigma	1	1047
11.740077	7	2	5	1	3	tMatch	sigma	1	3885
13.545796	7	2	6	1	3	tMatch	sigma	1	7861
16.916455	7	2	7	1	3	tMatch	sigma	1	10584
22.563892	7	2	8	1	3	tMatch	sigma	1	9986
28.211936	7	2	9	1	3	tMatch	sigma	1	8387
36.092707	7	2	10	1	3	tMatch	sigma	1	5782
NaN	7	3	1	1	3	tMatch	sigma	1	149
20.966903	7	3	2	1	3	tMatch	sigma	1	315
21.844675	7	3	3	1	3	tMatch	sigma	1	548
21.638777	7	3	4	1	3	tMatch	sigma	1	1331
18.926618	7	3	5	1	3	tMatch	sigma	1	4207
20.875929	7	3	6	1	3	tMatch	sigma	1	9265
25.824340	7	3	7	1	3	tMatch	sigma	1	14675
32.870452	7	3	8	1	3	tMatch	sigma	1	16421
41.442383	7	3	9	1	3	tMatch	sigma	1	15161
51.757072	7	3	10	1	3	tMatch	sigma	1	11836
31.953476	7	4	1	1	3	tMatch	sigma	1	525
32.886662	7	4	2	1	3	tMatch	sigma	1	957
34.074513	7	4	3	1	3	tMatch	sigma	1	1647
33.905363	7	4	4	1	3	tMatch	sigma	1	3364
32.821250	7	4	5	1	3	tMatch	sigma	1	8067
34.978719	7	4	6	1	3	tMatch	sigma	1	16569
40.662625	7	4	7	1	3	tMatch	sigma	1	26174
49.128845	7	4	8	1	3	tMatch	sigma	1	32083
60.541862	7	4	9	1	3	tMatch	sigma	1	32346
73.726318	7	4	10	1	3	tMatch	sigma	1	27790
44.872521	7	5	1	1	3	tMatch	sigma	1	1441
48.331148	7	5	2	1	3	tMatch	sigma	1	2552
50.369250	7	5	3	1	3	tMatch	sigma	1	4532
51.326370	7	5	4	1	3	tMatch	sigma	1	8754
51.646142	7	5	5	1	3	tMatch	sigma	1	17930
54.844681	7	5	6	1	3	tMatch	sigma	1	35035
62.928662	7	5	7	1	3	tMatch	sigma	1	57064
73.978980	7	5	8	1	3	tMatch	sigma	1	75023
88.616028	7	5	9	1	3	tMatch	sigma	1	81052
106.833878	7	5	10	1	3	tMatch	sigma	1	72299
64.489325	7	6	1	1	3	tMatch	sigma	1	2126
68.051405	7	6	2	1	3	tMatch	sigma	1	4238
72.574653	7	6	3	1	3	tMatch	sigma	1	8244
73.297958	7	6	4	1	3	tMatch	sigma	1	16960
76.359553	7	6	5	1	3	tMatch	sigma	1	36459
81.612875	7	6	6	1	3	tMatch	sigma	1	73960
92.584618	7	6	7	1	3	tMatch	sigma	1	128073
108.240959	7	6	8	1	3	tMatch	sigma	1	181342
128.892032	7	6	9	1	3	tMatch	sigma	1	204594
153.701529	7	6	10	1	3	tMatch	sigma	1	191437
93.587602	7	7	1	1	3	tMatch	sigma	1	2804
99.010087	7	7	2	1	3	tMatch	sigma	1	6041
103.710668	7	7	3	1	3	tMatch	sigma	1	12999
108.093880	7	7	4	1	3	tMatch	sigma	1	28693
113.494894	7	7	5	1	3	tMatch	sigma	1	63275
120.632739	7	7	6	1	3	tMatch	sigma	1	133977
134.983097	7	7	7	1	3	tMatch	sigma	1	247496
157.263773	7	7	8	1	3	tMatch	sigma	1	367630
186.233959	7	7	9	1	3	tMatch	sigma	1	429635
221.236901	7	7	10	1	3	tMatch	sigma	1	411623
142.166171	7	8	1	1	3	tMatch	sigma	1	2963
145.507674	7	8	2	1	3	tMatch	sigma	1	6757
153.552908	7	8	3	1	3	tMatch	sigma	1	15045
160.525196	7	8	4	1	3	tMatch	sigma	1	33722
166.590859	7	8	5	1	3	tMatch	sigma	1	77083
176.118435	7	8	6	1	3	tMatch	sigma	1	172782
196.524884	7	8	7	1	3	tMatch	sigma	1	330525
229.011364	7	8	8	1	3	tMatch	sigma	1	502786
271.016787	7	8	9	1	3	tMatch	sigma	1	598129
319.736059	7	8	10	1	3	tMatch	sigma	1	579703
207.958679	7	9	1	1	3	tMatch	sigma	1	2174
218.979951	7	9	2	1	3	tMatch	sigma	1	5115
230.794309	7	9	3	1	3	tMatch	sigma	1	11564
241.262894	7	9	4	1	3	tMatch	sigma	1	25863
246.516916	7	9	5	1	3	tMatch	sigma	1	61306
257.074645	7	9	6	1	3	tMatch	sigma	1	147019
286.977324	7	9	7	1	3	tMatch	sigma	1	291839
334.717639	7	9	8	1	3	tMatch	sigma	1	448704
393.790273	7	9	9	1	3	tMatch	sigma	1	538917
462.117369	7	9	10	1	3	tMatch	sigma	1	533069
293.688212	7	10	1	1	3	tMatch	sigma	1	1271
327.960831	7	10	2	1	3	tMatch	sigma	1	2742
361.171354	7	10	3	1	3	tMatch	sigma	1	6097
375.559048	7	10	4	1	3	tMatch	sigma	1	13036
381.534878	7	10	5	1	3	tMatch	sigma	1	30210
387.252136	7	10	6	1	3	tMatch	sigma	1	74740
429.578488	7	10	7	1	3	tMatch	sigma	1	159678
499.415143	7	10	8	1	3	tMatch	sigma	1	260681
579.981688	7	10	9	1	3	tMatch	sigma	1	325107
668.227302	7	10	10	1	3	tMatch	sigma	1	335238
12.264263	8	1	1	1	3	tMatch	sigma	1	294
12.452517	8	1	2	1	3	tMatch	sigma	1	371
13.816934	8	1	3	1	3	tMatch	sigma	1	594
12.720826	8	1	4	1	3	tMatch	sigma	1	1190
11.655904	8	1	5	1	3	tMatch	sigma	1	3635
12.692780	8	1	6	1	3	tMatch	sigma	1	8129
16.273294	8	1	7	1	3	tMatch	sigma	1	11332
21.534000	8	1	8	1	3	tMatch	sigma	1	10938
27.499320	8	1	9	1	3	tMatch	sigma	1	9032
34.590937	8	1	10	1	3	tMatch	sigma	1	6202
NaN	8	2	1	1	3	tMatch	sigma	1	113
22.883521	8	2	2	1	3	tMatch	sigma	1	209
20.653749	8	2	3	1	3	tMatch	sigma	1	386
20.702640	8	2	4	1	3	tMatch	sigma	1	769
17.084854	8	2	5	1	3	tMatch	sigma	1	3426
18.618430	8	2	6	1	3	tMatch	sigma	1	8964
23.186436	8	2	7	1	3	tMatch	sigma	1	14885
30.198928	8	2	8	1	3	tMatch	sigma	1	16731
38.835227	8	2	9	1	3	tMatch	sigma	1	14802
48.957539	8	2	10	1	3	tMatch	sigma	1	11307
31.093026	8	3	1	1	3	tMatch	sigma	1	258
31.432439	8	3	2	1	3	tMatch	sigma	1	470
33.096561	8	3	3	1	3	tMatch	sigma	1	821
32.207371	8	3	4	1	3	tMatch	sigma	1	1681
28.909522	8	3	5	1	3	tMatch	sigma	1	5314
30.415651	8	3	6	1	3	tMatch	sigma	1	12952
35.841226	8	3	7	1	3	tMatch	sigma	1	21852
45.638158	8	3	8	1	3	tMatch	sigma	1	25693
57.425695	8	3	9	1	3	tMatch	sigma	1	24527
70.967688	8	3	10	1	3	tMatch	sigma	1	20177
44.674625	8	4	1	1	3	tMatch	sigma	1	934
45.264472	8	4	2	1	3	tMatch	sigma	1	1519
50.643446	8	4	3	1	3	tMatch	sigma	1	2783
50.950798	8	4	4	1	3	tMatch	sigma	1	4842
47.675429	8	4	5	1	3	tMatch	sigma	1	11553
49.157163	8	4	6	1	3	tMatch	sigma	1	23305
57.605487	8	4	7	1	3	tMatch	sigma	1	36997
69.441015	8	4	8	1	3	tMatch	sigma	1	46107
84.532826	8	4	9	1	3	tMatch	sigma	1	47091
102.537431	8	4	10	1	3	tMatch	sigma	1	41435
66.376728	8	5	1	1	3	tMatch	sigma	1	2072
68.999407	8	5	2	1	3	tMatch	sigma	1	3711
71.219858	8	5	3	1	3	tMatch	sigma	1	6658
72.556240	8	5	4	1	3	tMatch	sigma	1	11881
73.171981	8	5	5	1	3	tMatch	sigma	1	24422
78.262338	8	5	6	1	3	tMatch	sigma	1	46579
87.666639	8	5	7	1	3	tMatch	sigma	1	75538
103.595038	8	5	8	1	3	tMatch	sigma	1	99856
123.722794	8	5	9	1	3	tMatch	sigma	1	107801
148.865541	8	5	10	1	3	tMatch	sigma	1	98634
93.361556	8	6	1	1	3	tMatch	sigma	1	2747
96.245841	8	6	2	1	3	tMatch	sigma	1	5288
102.255161	8	6	3	1	3	tMatch	sigma	1	10801
104.090269	8	6	4	1	3	tMatch	sigma	1	21950
107.243484	8	6	5	1	3	tMatch	sigma	1	46760
115.264958	8	6	6	1	3	tMatch	sigma	1	94954
129.480634	8	6	7	1	3	tMatch	sigma	1	165493
151.159200	8	6	8	1	3	tMatch	sigma	1	234836
180.025391	8	6	9	1	3	tMatch	sigma	1	267864
214.272391	8	6	10	1	3	tMatch	sigma	1	253098
132.502287	8	7	1	1	3	tMatch	sigma	1	3219
139.074868	8	7	2	1	3	tMatch	sigma	1	7189
145.174019	8	7	3	1	3	tMatch	sigma	1	15494
151.708210	8	7	4	1	3	tMatch	sigma	1	34370
157.506073	8	7	5	1	3	tMatch	sigma	1	76023
168.421847	8	7	6	1	3	tMatch	sigma	1	164308
187.867845	8	7	7	1	3	tMatch	sigma	1	305437
219.251189	8	7	8	1	3	tMatch	sigma	1	457430
260.158870	8	7	9	1	3	tMatch	sigma	1	540115
308.510281	8	7	10	1	3	tMatch	sigma	1	518988
198.284124	8	8	1	1	3	tMatch	sigma	1	3228
204.067215	8	8	2	1	3	tMatch	sigma	1	7398
216.844461	8	8	3	1	3	tMatch	sigma	1	16180
225.922729	8	8	4	1	3	tMatch	sigma	1	36246
231.902725	8	8	5	1	3	tMatch	sigma	1	83323
243.658383	8	8	6	1	3	tMatch	sigma	1	191185
272.621202	8	8	7	1	3	tMatch	sigma	1	371917
318.112873	8	8	8	1	3	tMatch	sigma	1	566752
377.013536	8	8	9	1	3	tMatch	sigma	1	679635
445.819208	8	8	10	1	3	tMatch	sigma	1	662844
292.139763	8	9	1	1	3	tMatch	sigma	1	2253
305.106322	8	9	2	1	3	tMatch	sigma	1	4981
322.717577	8	9	3	1	3	tMatch	sigma	1	10979
341.195439	8	9	4	1	3	tMatch	sigma	1	23668
343.265154	8	9	5	1	3	tMatch	sigma	1	56980
351.476569	8	9	6	1	3	tMatch	sigma	1	141835
396.726481	8	9	7	1	3	tMatch	sigma	1	282221
464.321731	8	9	8	1	3	tMatch	sigma	1	433108
548.138649	8	9	9	1	3	tMatch	sigma	1	521566
643.555790	8	9	10	1	3	tMatch	sigma	1	520085
459.566781	8	10	1	1	3	tMatch	sigma	1	1103
479.543427	8	10	2	1	3	tMatch	sigma	1	2413
514.560452	8	10	3	1	3	tMatch	sigma	1	4820
541.519327	8	10	4	1	3	tMatch	sigma	1	9902
523.247781	8	10	5	1	3	tMatch	sigma	1	23035
520.608017	8	10	6	1	3	tMatch	sigma	1	60801
586.413911	8	10	7	1	3	tMatch	sigma	1	128777
691.167077	8	10	8	1	3	tMatch	sigma	1	205300
806.852110	8	10	9	1	3	tMatch	sigma	1	252510
929.684704	8	10	10	1	3	tMatch	sigma	1	259502
18.496849	9	1	1	1	3	tMatch	sigma	1	337
20.206710	9	1	2	1	3	tMatch	sigma	1	420
20.752112	9	1	3	1	3	tMatch	sigma	1	618
19.723479	9	1	4	1	3	tMatch	sigma	1	1068
14.758153	9	1	5	1	3	tMatch	sigma	1	4575
15.947439	9	1	6	1	3	tMatch	sigma	1	11890
20.398692	9	1	7	1	3	tMatch	sigma	1	16751
27.593684	9	1	8	1	3	tMatch	sigma	1	14643
35.886786	9	1	9	1	3	tMatch	sigma	1	11386
45.302563	9	1	10	1	3	tMatch	sigma	1	7798
NaN	9	2	1	1	3	tMatch	sigma	1	156
31.735085	9	2	2	1	3	tMatch	sigma	1	308
33.866082	9	2	3	1	3	tMatch	sigma	1	492
31.356429	9	2	4	1	3	tMatch	sigma	1	971
22.528531	9	2	5	1	3	tMatch	sigma	1	4423
24.734857	9	2	6	1	3	tMatch	sigma	1	11955
30.827726	9	2	7	1	3	tMatch	sigma	1	18751
40.503618	9	2	8	1	3	tMatch	sigma	1	19095
52.899114	9	2	9	1	3	tMatch	sigma	1	17125
66.585253	9	2	10	1	3	tMatch	sigma	1	12809
44.233445	9	3	1	1	3	tMatch	sigma	1	288
43.660973	9	3	2	1	3	tMatch	sigma	1	527
46.067453	9	3	3	1	3	tMatch	sigma	1	834
46.005553	9	3	4	1	3	tMatch	sigma	1	1829
38.945897	9	3	5	1	3	tMatch	sigma	1	6355
41.305910	9	3	6	1	3	tMatch	sigma	1	15224
50.716713	9	3	7	1	3	tMatch	sigma	1	24067
63.003438	9	3	8	1	3	tMatch	sigma	1	28375
78.743854	9	3	9	1	3	tMatch	sigma	1	28862
97.294232	9	3	10	1	3	tMatch	sigma	1	24923
65.900591	9	4	1	1	3	tMatch	sigma	1	744
64.440751	9	4	2	1	3	tMatch	sigma	1	1303
67.955157	9	4	3	1	3	tMatch	sigma	1	2298
68.627154	9	4	4	1	3	tMatch	sigma	1	4457
64.763862	9	4	5	1	3	tMatch	sigma	1	11467
68.852961	9	4	6	1	3	tMatch	sigma	1	24700
79.280792	9	4	7	1	3	tMatch	sigma	1	41060
96.031275	9	4	8	1	3	tMatch	sigma	1	52849
117.455219	9	4	9	1	3	tMatch	sigma	1	56430
141.490597	9	4	10	1	3	tMatch	sigma	1	52153
90.009975	9	5	1	1	3	tMatch	sigma	1	1770
91.155680	9	5	2	1	3	tMatch	sigma	1	3391
99.052902	9	5	3	1	3	tMatch	sigma	1	6458
100.918428	9	5	4	1	3	tMatch	sigma	1	12709
102.707735	9	5	5	1	3	tMatch	sigma	1	27034
108.890113	9	5	6	1	3	tMatch	sigma	1	53955
122.885761	9	5	7	1	3	tMatch	sigma	1	89967
144.393784	9	5	8	1	3	tMatch	sigma	1	120983
172.945562	9	5	9	1	3	tMatch	sigma	1	133181
205.980314	9	5	10	1	3	tMatch	sigma	1	123658
121.891221	9	6	1	1	3	tMatch	sigma	1	2826
131.966703	9	6	2	1	3	tMatch	sigma	1	6010
138.256067	9	6	3	1	3	tMatch	sigma	1	12368
145.376115	9	6	4	1	3	tMatch	sigma	1	26257
150.896757	9	6	5	1	3	tMatch	sigma	1	55685
160.540635	9	6	6	1	3	tMatch	sigma	1	112864
180.536340	9	6	7	1	3	tMatch	sigma	1	198355
210.052329	9	6	8	1	3	tMatch	sigma	1	281093
249.371014	9	6	9	1	3	tMatch	sigma	1	317793
296.509466	9	6	10	1	3	tMatch	sigma	1	298204
180.151604	9	7	1	1	3	tMatch	sigma	1	3388
193.354456	9	7	2	1	3	tMatch	sigma	1	7645
202.243667	9	7	3	1	3	tMatch	sigma	1	16915
209.824144	9	7	4	1	3	tMatch	sigma	1	36692
219.519195	9	7	5	1	3	tMatch	sigma	1	81734
232.098530	9	7	6	1	3	tMatch	sigma	1	177408
259.995375	9	7	7	1	3	tMatch	sigma	1	332021
303.440819	9	7	8	1	3	tMatch	sigma	1	492243
359.843019	9	7	9	1	3	tMatch	sigma	1	579165
427.242613	9	7	10	1	3	tMatch	sigma	1	556174
278.916615	9	8	1	1	3	tMatch	sigma	1	3120
281.565184	9	8	2	1	3	tMatch	sigma	1	6912
298.029919	9	8	3	1	3	tMatch	sigma	1	14802
312.275615	9	8	4	1	3	tMatch	sigma	1	32060
318.859745	9	8	5	1	3	tMatch	sigma	1	74336
333.095230	9	8	6	1	3	tMatch	sigma	1	173702
374.165604	9	8	7	1	3	tMatch	sigma	1	343315
440.052439	9	8	8	1	3	tMatch	sigma	1	526829
520.223121	9	8	9	1	3	tMatch	sigma	1	630852
617.128172	9	8	10	1	3	tMatch	sigma	1	619923
395.351047	9	9	1	1	3	tMatch	sigma	1	1774
421.741673	9	9	2	1	3	tMatch	sigma	1	3752
457.874395	9	9	3	1	3	tMatch	sigma	1	7478
474.862324	9	9	4	1	3	tMatch	sigma	1	16205
466.631855	9	9	5	1	3	tMatch	sigma	1	40065
472.842374	9	9	6	1	3	tMatch	sigma	1	106608
538.694227	9	9	7	1	3	tMatch	sigma	1	214094
635.973074	9	9	8	1	3	tMatch	sigma	1	319825
754.236697	9	9	9	1	3	tMatch	sigma	1	379984
886.874232	9	9	10	1	3	tMatch	sigma	1	378180
539.361779	9	10	1	1	3	tMatch	sigma	1	361
603.747454	9	10	2	1	3	tMatch	sigma	1	829
