tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity
0.157501	6	10	8	1	1	L	mean	1
0.157609	6	10	9	1	1	L	mean	1
0.157871	6	10	10	1	1	L	mean	1
0.226363	7	1	1	1	1	L	mean	1
0.222886	7	1	2	1	1	L	mean	1
0.220856	7	1	3	1	1	L	mean	1
0.220831	7	1	4	1	1	L	mean	1
0.221881	7	1	5	1	1	L	mean	1
0.222746	7	1	6	1	1	L	mean	1
0.223561	7	1	7	1	1	L	mean	1
0.222940	7	1	8	1	1	L	mean	1
0.223163	7	1	9	1	1	L	mean	1
0.224214	7	1	10	1	1	L	mean	1
0.221557	7	2	1	1	1	L	mean	1
0.222276	7	2	2	1	1	L	mean	1
0.222068	7	2	3	1	1	L	mean	1
0.221693	7	2	4	1	1	L	mean	1
0.221890	7	2	5	1	1	L	mean	1
0.222439	7	2	6	1	1	L	mean	1
0.223591	7	2	7	1	1	L	mean	1
0.222714	7	2	8	1	1	L	mean	1
0.223503	7	2	9	1	1	L	mean	1
0.223018	7	2	10	1	1	L	mean	1
0.217516	7	3	1	1	1	L	mean	1
0.219362	7	3	2	1	1	L	mean	1
0.220608	7	3	3	1	1	L	mean	1
0.221570	7	3	4	1	1	L	mean	1
0.222162	7	3	5	1	1	L	mean	1
0.222358	7	3	6	1	1	L	mean	1
0.223018	7	3	7	1	1	L	mean	1
